100;0.009735266
125;0.011544047
150;0.013522843
175;0.01499028
200;0.016634217
225;0.018314928
250;0.020408338
275;0.022648372
300;0.025325876
325;0.028933283
350;0.03199131
375;0.034273945
400;0.034925472
425;0.033662278
450;0.03153665
475;0.030324746
500;0.028215311
